Y1,Y2,id,date,region,new,death,healed,positives,hospitalized,isolated,intensiveCare,index,groceriesPharmacy,parks,residential,retailRecreation,transit,workplaces
-1.028207573923411,0.6124512500289501,2020-02-29_08,2020-02-29,08,72,4,0,213,97,116,11,1,4,5,-13,-23,-16
-1.4138498720742272,1.3446152743507296,2020-02-29_09,2020-02-29,09,3,0,1,10,7,3,0,-2,18,1,-5,-7,1
-1.5060600020668142,1.538229323591548,2020-02-29_10,2020-02-29,10,0,0,0,0,0,0,0,2,25,1,-3,0,1
-1.2049080085000798,0.9090603009397217,2020-02-29_11,2020-02-29,11,5,0,0,11,8,3,2,1,13,5,-8,-10,-13
-1.4559767449458538,1.4380230207956757,2020-02-29_12,2020-02-29,12,3,0,3,3,3,0,0,0,13,0,-2,-6,1
-1.4519758343420177,1.4329787088467523,2020-02-29_13,2020-02-29,13,1,0,0,2,2,0,0,2,21,1,-2,-7,0
-1.5436066281056564,1.6305343544595245,2020-02-29_14,2020-02-29,14,0,0,0,0,0,0,0,4,12,1,4,1,2
-1.3457857672537528,1.2006544622747444,2020-02-29_15,2020-02-29,15,9,0,0,13,3,10,0,2,12,2,-3,-5,-10
-1.3541244744637193,1.2337292619773166,2020-02-29_16,2020-02-29,16,0,0,0,3,1,2,0,2,4,2,-4,-10,-2
-1.4909276334143529,1.505168428022464,2020-02-29_17,2020-02-29,17,0,0,0,0,0,0,0,1,2,2,-2,8,1
-1.3404297675172743,1.2011977350568739,2020-02-29_18,2020-02-29,18,0,0,0,1,0,1,0,-1,10,2,-4,-14,0
-1.2795745248364467,1.064981687586585,2020-02-29_19,2020-02-29,19,0,0,2,2,1,1,0,-2,3,2,-7,-13,-4
-1.5251610011239596,1.5713036500767885,2020-02-29_20,2020-02-29,20,0,0,0,0,0,0,0,1,17,0,-2,4,0
-1.3022435230999294,1.1046661696791962,2020-02-29_21,2020-02-29,21,0,0,0,1,1,0,0,-2,-5,2,-10,-4,-4
-1.2122311599348166,0.9295359339512287,2020-02-29_22,2020-02-29,22,0,0,0,0,0,0,0,1,-5,4,-7,-12,-9
-0.7259819821845945,0.5926196537200847,2020-03-01_0,2020-03-01,0,566,34,83,1577,779,798,140,-5,-30,4,-19,-26,-5
-1.232245877389841,0.9883968750311194,2020-03-01_01,2020-03-01,01,38,0,0,49,13,36,2,-2,3,3,-11,-14,-3
-1.4741038449938684,1.503413043624073,2020-03-01_02,2020-03-01,02,0,0,0,0,0,0,0,11,6,2,-1,-2,-2
-0.4843077202975703,-0.13194247988154706,2020-03-01_03,2020-03-01,03,369,24,73,887,512,375,106,-9,-38,7,-33,-40,-14
-0.6144005133352822,-0.23395443298660792,2020-03-01_05,2020-03-01,05,72,2,0,261,64,197,13,-8,-65,8,-30,-42,-10
