id,date,region,new,deathTotal,death,healed,positives,hospitalized,isolated,intensiveCare,groceriesPharmacy,parks,residential,retailRecreation,transit,workplaces
2020-10-30_01,2020-10-30,01,2719,4355,23,33006,30388,2706,27682,159,0,11,11,-27,-30,-26
2020-10-30_02,2020-10-30,02,155,166,4,1253,1717,134,1583,7,0,-8,10,-44,-40,-26
2020-10-30_03,2020-10-30,03,8960,17462,48,94134,75229,4068,71161,370,-3,5,13,-29,-41,-30
2020-10-30_05,2020-10-30,05,3012,2388,17,25321,26547,894,25653,117,2,-2,9,-25,-31,-19
2020-10-30_06,2020-10-30,06,505,394,7,5186,4535,196,4339,35,5,11,9,-23,-15,-20
2020-10-30_07,2020-10-30,07,999,1749,7,17469,8322,1000,7322,52,5,32,10,-24,-26,-25
2020-10-30_08,2020-10-30,08,1763,4612,11,27764,21421,1276,20145,119,6,12,9,-23,-26,-19
2020-10-30_09,2020-10-30,09,2765,1320,10,13983,26420,1160,25260,153,1,9,10,-27,-28,-23
2020-10-30_10,2020-10-30,10,729,121,2,3409,6166,302,5864,42,5,4,8,-25,-11,-20
2020-10-30_11,2020-10-30,11,524,1013,4,6965,5641,301,5340,39,5,14,8,-23,-18,-17
2020-10-30_12,2020-10-30,12,2246,1190,17,11196,31747,2048,29699,175,2,-15,12,-31,-40,-31
2020-10-30_13,2020-10-30,13,428,542,2,3764,5796,382,5414,27,8,9,8,-21,-15,-22
2020-10-30_14,2020-10-30,14,114,32,0,692,888,24,864,6,6,2,6,-20,-12,-18
2020-10-30_15,2020-10-30,15,3186,659,15,11062,40350,1546,38804,161,4,-17,12,-33,-37,-33
2020-10-30_16,2020-10-30,16,791,713,7,6448,10699,718,9981,84,8,1,8,-22,-30,-24
2020-10-30_17,2020-10-30,17,95,48,1,699,1335,81,1254,7,13,5,6,-19,-30,-19
2020-10-30_18,2020-10-30,18,239,114,1,1799,2950,151,2799,9,6,17,8,-22,-17,-25
2020-10-30_19,2020-10-30,19,984,484,12,6758,13564,1012,12552,117,6,-6,8,-23,-28,-24
2020-10-30_20,2020-10-30,20,298,214,7,3071,5821,363,5458,40,8,22,8,-20,-20,-26
2020-10-30_21,2020-10-30,21,350,308,2,2966,4561,251,4310,18,1,-27,8,-30,-17,-17
2020-10-30_22,2020-10-30,22,222,437,2,6622,1689,127,1562,9,2,-24,8,-31,-22,-16
2020-10-31_0,2020-10-31,0,31758,38618,297,289426,351386,19809,331577,1843,-1,12,7,-29,-27,-21
2020-10-31_01,2020-10-31,01,2887,4383,28,33429,32824,2857,29967,174,-4,11,8,-33,-27,-19
2020-10-31_02,2020-10-31,02,104,168,2,1259,1813,153,1660,7,-6,-14,10,-51,-47,-28
2020-10-31_03,2020-10-31,03,8919,17535,73,96198,82011,4425,77586,392,-10,17,9,-36,-35,-25
2020-10-31_05,2020-10-31,05,2697,2401,13,25373,29179,924,28255,123,-1,10,7,-26,-28,-19
2020-10-31_06,2020-10-31,06,726,397,3,5312,5132,203,4929,36,1,51,6,-24,-11,-19
2020-10-31_07,2020-10-31,07,1068,1774,25,18403,8431,1093,7338,57,-3,-6,9,-33,-29,-16
2020-10-31_08,2020-10-31,08,2046,4631,19,27997,23213,1348,21865,125,5,21,7,-24,-24,-19
2020-10-31_09,2020-10-31,09,2540,1345,25,15074,27844,1209,26635,163,-5,20,8,-32,-25,-21
2020-10-31_10,2020-10-31,10,483,126,5,3499,6554,320,6234,43,6,13,8,-30,-18,-20
2020-10-31_11,2020-10-31,11,502,1019,6,6997,6105,322,5783,47,3,28,7,-26,-12,-18
2020-10-31_12,2020-10-31,12,2289,1212,22,11304,33906,2126,31780,182,0,8,6,-29,-35,-17
2020-10-31_13,2020-10-31,13,450,550,8,3799,6203,400,5803,29,5,34,7,-24,-11,-21
2020-10-31_14,2020-10-31,14,83,37,5,702,956,23,933,6,8,30,5,-22,-11,-17
2020-10-31_15,2020-10-31,15,3669,673,14,11337,43730,1571,42159,168,7,-3,9,-33,-33,-25
2020-10-31_16,2020-10-31,16,762,723,10,6506,11393,725,10668,87,6,12,6,-25,-27,-22
2020-10-31_17,2020-10-31,17,117,49,1,704,1446,90,1356,7,13,7,6,-22,-25,-19
2020-10-31_18,2020-10-31,18,202,116,2,1825,3124,163,2961,9,4,5,7,-26,-17,-22
2020-10-31_19,2020-10-31,19,952,502,18,6814,14442,1084,13358,122,7,2,6,-26,-26,-19
2020-10-31_20,2020-10-31,20,325,227,13,3149,6055,388,5667,39,5,30,6,-25,-22,-20
2020-10-31_21,2020-10-31,21,547,312,4,2970,5100,255,4845,18,-10,-16,9,-52,-34,-22
2020-10-31_22,2020-10-31,22,390,438,1,6775,1925,130,1795,9,4,10,5,-28,-13,-17
2020-11-01_0,2020-11-01,0,29907,38826,208,292380,378129,20841,357288,1939,-21,-3,7,-38,-33,-16
2020-11-01_01,2020-11-01,01,2024,4394,11,33852,34414,3023,31391,179,-29,-6,8,-45,-35,-18
2020-11-01_02,2020-11-01,02,135,174,6,1281,1920,173,1747,12,-21,-27,10,-58,-56,-35
2020-11-01_03,2020-11-01,03,8607,17589,54,96687,90075,4664,85411,418,-26,-4,8,-45,-42,-20
2020-11-01_05,2020-11-01,05,2300,2418,17,25421,31414,964,30450,132,-23,-10,7,-35,-32,-15
2020-11-01_06,2020-11-01,06,403,398,1,5470,5376,218,5158,38,-17,3,6,-33,-18,-13
2020-11-01_07,2020-11-01,07,736,1781,7,18849,8714,1143,7571,63,-17,-29,8,-39,-39,-17
2020-11-01_08,2020-11-01,08,1758,4647,16,28033,24917,1399,23518,132,-16,19,6,-31,-31,-16
2020-11-01_09,2020-11-01,09,2379,1363,18,15305,29974,1279,28695,173,-23,-19,8,-40,-36,-16
2020-11-01_10,2020-11-01,10,768,135,9,3602,7210,341,6869,46,-75,8,9,-52,-16,-23
2020-11-01_11,2020-11-01,11,683,1021,2,7060,6723,369,6354,42,-17,29,6,-31,-8,-13
2020-11-01_12,2020-11-01,12,2351,1231,19,11436,36106,2240,33866,185,-14,-14,6,-36,-45,-16
2020-11-01_13,2020-11-01,13,489,554,4,3854,6633,423,6210,32,-17,17,7,-33,-19,-14
2020-11-01_14,2020-11-01,14,101,40,3,703,1053,23,1030,5,-21,48,5,-30,-9,-12
2020-11-01_15,2020-11-01,15,3860,676,3,11746,47178,1586,45592,170,-9,-24,9,-41,-39,-20
2020-11-01_16,2020-11-01,16,680,731,8,6539,12032,764,11268,87,-16,54,5,-27,-24,-12
2020-11-01_17,2020-11-01,17,150,49,0,705,1595,97,1498,11,-15,35,5,-23,-23,-10
2020-11-01_18,2020-11-01,18,245,117,1,1831,3362,174,3188,13,-14,17,5,-30,-22,-11
2020-11-01_19,2020-11-01,19,1095,518,16,7011,15324,1131,14193,132,-30,7,5,-38,-31,-13
2020-11-01_20,2020-11-01,20,399,234,7,3218,6378,379,5999,43,-18,28,4,-29,-25,-9
2020-11-01_21,2020-11-01,21,534,315,3,2970,5631,290,5341,17,-71,-25,11,-68,-35,-33
2020-11-01_22,2020-11-01,22,210,441,3,6807,2100,161,1939,9,-78,-3,8,-50,-28,-29
2020-11-02_0,2020-11-02,0,22253,39059,233,296017,396512,21862,374650,2022,-3,-1,10,-24,-36,-29
2020-11-02_01,2020-11-02,01,2003,4415,21,34153,36095,3304,32791,196,-6,-2,11,-23,-37,-28
2020-11-02_02,2020-11-02,02,122,179,5,1306,2012,179,1833,12,-5,-8,10,-39,-40,-30
2020-11-02_03,2020-11-02,03,5278,17635,46,97576,94418,4841,89577,435,-8,-1,12,-27,-45,-32
2020-11-02_05,2020-11-02,05,1544,2427,9,25437,32933,1009,31924,136,-5,-8,8,-23,-33,-21
2020-11-02_06,2020-11-02,06,218,403,5,5506,5553,216,5337,37,-2,13,9,-21,-25,-24
2020-11-02_07,2020-11-02,07,599,1790,9,18859,9294,1190,8104,57,-4,-9,10,-25,-32,-28
2020-11-02_08,2020-11-02,08,1652,4664,17,28093,26492,1520,24972,138,-3,19,10,-20,-32,-28
2020-11-02_09,2020-11-02,09,2009,1387,24,15529,31735,1399,30336,182,-4,-9,10,-25,-33,-23
2020-11-02_10,2020-11-02,10,193,140,5,3674,7326,354,6972,46,-2,3,11,-25,-19,-29
2020-11-02_11,2020-11-02,11,373,1025,4,7110,7042,384,6658,50,-1,31,10,-18,-23,-30
2020-11-02_12,2020-11-02,12,1859,1254,23,11595,37783,2217,35566,185,-4,-24,12,-27,-43,-33
2020-11-02_13,2020-11-02,13,478,556,2,3872,7091,434,6657,33,2,13,8,-19,-20,-23
2020-11-02_14,2020-11-02,14,101,41,1,703,1153,27,1126,5,-3,-2,6,-18,-15,-29
2020-11-02_15,2020-11-02,15,2861,700,24,12991,48770,1657,47113,171,-3,-16,13,-30,-39,-37
2020-11-02_16,2020-11-02,16,626,740,9,6619,12569,793,11776,88,1,12,8,-20,-31,-26
2020-11-02_17,2020-11-02,17,111,51,2,714,1695,101,1594,13,5,15,8,-20,-40,-29
2020-11-02_18,2020-11-02,18,254,118,1,1841,3605,183,3422,19,2,24,9,-20,-18,-33
2020-11-02_19,2020-11-02,19,1024,536,18,7277,16064,1167,14897,142,0,-3,9,-21,-32,-31
2020-11-02_20,2020-11-02,20,324,235,1,3266,6653,382,6271,43,-1,31,9,-20,-26,-31
2020-11-02_21,2020-11-02,21,437,319,4,2974,6060,316,5744,23,-6,-31,11,-34,-23,-35
2020-11-02_22,2020-11-02,22,187,444,3,6922,2169,189,1980,11,0,-17,11,-32,-34,-33
2020-11-03_0,2020-11-03,0,28244,39412,353,302275,418142,23339,394803,2225,-3,-4,11,-24,-35,-27
2020-11-03_01,2020-11-03,01,3169,4444,29,34675,38713,3592,35121,213,-4,-7,12,-25,-37,-28
2020-11-03_02,2020-11-03,02,94,180,1,1361,2050,183,1867,13,-6,-12,11,-41,-41,-28
2020-11-03_03,2020-11-03,03,6804,17752,117,100115,98566,5215,93351,475,-7,1,13,-28,-44,-31
2020-11-03_05,2020-11-03,05,2298,2458,31,25471,35166,1153,34013,142,-5,1,9,-21,-33,-20
2020-11-03_06,2020-11-03,06,366,411,8,5659,5758,244,5514,39,-5,25,11,-20,-22,-26
2020-11-03_07,2020-11-03,07,1052,1810,20,19356,9829,1211,8618,64,-6,-11,11,-27,-32,-28
2020-11-03_08,2020-11-03,08,1912,4687,23,28123,28348,1617,26731,153,-1,4,10,-22,-30,-19
2020-11-03_09,2020-11-03,09,2336,1403,16,15667,33917,1451,32466,190,-9,-19,11,-27,-35,-23
2020-11-03_10,2020-11-03,10,420,148,8,3845,7567,353,7214,48,-3,1,10,-26,-22,-23
2020-11-03_11,2020-11-03,11,431,1031,6,7160,7417,427,6990,53,1,9,8,-20,-24,-19
2020-11-03_12,2020-11-03,12,2209,1275,21,11837,39729,2389,37340,197,-4,-17,12,-26,-43,-33
2020-11-03_13,2020-11-03,13,601,564,8,3909,7647,467,7180,38,3,14,8,-19,-21,-23
2020-11-03_14,2020-11-03,14,93,41,0,705,1244,30,1214,6,2,6,6,-17,-12,-19
2020-11-03_15,2020-11-03,15,2971,724,24,13989,50719,1724,48995,227,-2,-11,12,-30,-39,-35
2020-11-03_16,2020-11-03,16,1163,753,13,6813,13525,844,12681,95,2,6,8,-20,-32,-26
2020-11-03_17,2020-11-03,17,102,54,3,729,1779,98,1681,11,6,18,7,-17,-37,-20
2020-11-03_18,2020-11-03,18,266,121,3,2069,3640,210,3430,26,3,19,8,-20,-20,-26
2020-11-03_19,2020-11-03,19,1048,550,14,7569,16806,1222,15584,150,-1,-3,8,-24,-31,-25
2020-11-03_20,2020-11-03,20,302,239,4,3309,6908,382,6526,45,4,30,7,-19,-26,-22
2020-11-03_21,2020-11-03,21,495,320,1,2976,6552,315,6237,28,-2,-30,11,-28,-20,-33
2020-11-03_22,2020-11-03,22,112,447,3,6938,2262,212,2050,12,-1,-20,9,-31,-20,-19
2020-11-04_0,2020-11-04,0,30550,39747,335,307378,443235,24408,418827,2292,0,-5,11,-23,-35,-25
2020-11-04_01,2020-11-04,01,3577,4481,37,35351,41577,3758,37819,233,7,-13,11,-17,-36,-27
2020-11-04_02,2020-11-04,02,129,181,1,1415,2124,163,1961,11,4,-18,10,-37,-43,-27
2020-11-04_03,2020-11-04,03,7758,17848,96,101610,104733,5525,99208,507,4,-5,12,-22,-43,-29
2020-11-04_05,2020-11-04,05,2436,2478,20,25517,37536,1225,36311,149,-4,-6,9,-22,-33,-19
2020-11-04_06,2020-11-04,06,436,414,3,5869,5981,255,5726,40,-3,0,10,-23,-23,-19
2020-11-04_07,2020-11-04,07,1122,1834,24,19816,10467,1273,9194,77,-3,-22,12,-28,-33,-26
2020-11-04_08,2020-11-04,08,1758,4699,12,28241,29974,1715,28259,161,-3,2,10,-23,-32,-19
2020-11-04_09,2020-11-04,09,1828,1445,42,15890,35464,1516,33948,197,-9,-12,11,-28,-34,-23
2020-11-04_10,2020-11-04,10,496,154,6,4066,7836,356,7480,49,-7,-5,11,-26,-21,-22
2020-11-04_11,2020-11-04,11,653,1032,1,7231,7998,452,7546,54,-1,-2,9,-23,-24,-19
2020-11-04_12,2020-11-04,12,2432,1309,34,12081,41883,2534,39349,217,-4,-25,13,-29,-44,-32
2020-11-04_13,2020-11-04,13,423,568,4,3943,8032,463,7569,36,3,1,9,-21,-26,-22
2020-11-04_14,2020-11-04,14,26,41,0,733,1242,35,1207,7,-1,-8,7,-20,-19,-20
2020-11-04_15,2020-11-04,15,4181,739,15,14386,54488,1744,52744,175,0,-14,13,-29,-39,-34
2020-11-04_16,2020-11-04,16,994,763,10,7089,14233,861,13372,116,5,7,8,-18,-32,-25
2020-11-04_17,2020-11-04,17,226,54,0,740,1994,104,1890,15,6,10,8,-20,-41,-21
2020-11-04_18,2020-11-04,18,262,124,3,2074,3893,223,3670,11,14,16,8,-16,-18,-25
2020-11-04_19,2020-11-04,19,1155,569,19,7893,17618,1253,16365,148,1,-1,8,-22,-33,-25
2020-11-04_20,2020-11-04,20,184,241,2,3351,7048,389,6659,45,1,31,8,-20,-25,-22
2020-11-04_21,2020-11-04,21,249,322,2,2979,6796,342,6454,33,-14,-40,16,-56,-32,-37
2020-11-04_22,2020-11-04,22,225,451,4,7103,2318,222,2096,11,-1,-31,10,-33,-21,-18
2020-11-05_0,2020-11-05,0,34505,40192,445,312339,472348,25647,446701,2391,3,-3,11,-23,-37,-27
2020-11-05_01,2020-11-05,01,3171,4520,39,36086,43974,3947,40027,249,11,4,11,-18,-35,-28
2020-11-05_02,2020-11-05,02,114,189,8,1493,2152,172,1980,12,9,-13,10,-36,-43,-29
2020-11-05_03,2020-11-05,03,8822,17987,139,102502,112524,5840,106684,522,11,5,12,-19,-43,-31
2020-11-05_05,2020-11-05,05,3264,2516,38,25560,40719,1326,39393,164,-3,-2,10,-23,-36,-21
2020-11-05_06,2020-11-05,06,546,423,9,6008,6379,312,6067,44,-2,-4,11,-24,-26,-20
2020-11-05_07,2020-11-05,07,1208,1863,29,20239,11223,1312,9911,76,0,14,11,-26,-30,-27
2020-11-05_08,2020-11-05,08,2180,4712,13,28403,31976,1765,30211,177,-2,5,11,-23,-35,-20
2020-11-05_09,2020-11-05,09,2273,1470,25,16136,37482,1589,35893,202,-7,-8,12,-28,-36,-25
2020-11-05_10,2020-11-05,10,768,165,11,4270,8389,369,8020,50,-5,-10,11,-28,-27,-24
2020-11-05_11,2020-11-05,11,698,1034,2,7298,8627,477,8150,56,1,-6,11,-24,-27,-20
2020-11-05_12,2020-11-05,12,2735,1344,35,12374,44290,2730,41560,222,-5,-25,14,-30,-45,-33
2020-11-05_13,2020-11-05,13,571,577,9,4273,8264,494,7770,36,1,-13,11,-23,-29,-22
2020-11-05_14,2020-11-05,14,107,42,1,746,1335,34,1301,7,-3,-20,9,-25,-26,-22
2020-11-05_15,2020-11-05,15,3888,756,17,14697,58048,1782,56266,174,-4,-23,14,-35,-44,-35
2020-11-05_16,2020-11-05,16,850,789,26,7323,14823,867,13956,122,7,-2,8,-19,-33,-26
2020-11-05_17,2020-11-05,17,135,56,2,746,2121,106,2015,16,7,2,9,-21,-46,-20
2020-11-05_18,2020-11-05,18,358,128,4,2078,4244,228,4016,11,28,20,7,-10,-16,-25
2020-11-05_19,2020-11-05,19,1322,594,25,8282,18526,1304,17222,157,10,-2,7,-18,-31,-25
2020-11-05_20,2020-11-05,20,413,247,6,3438,7368,386,6982,46,0,21,9,-21,-29,-23
2020-11-05_21,2020-11-05,21,762,326,4,2985,7548,368,7180,33,-17,-37,18,-60,-37,-38
2020-11-05_22,2020-11-05,22,320,454,3,7402,2336,239,2097,15,1,-26,10,-35,-25,-17
2020-11-06_0,2020-11-06,0,37809,40638,446,322925,499118,26520,472598,2515,-8,-15,15,-40,-45,-30
2020-11-06_01,2020-11-06,01,4878,4549,29,36993,47916,4139,43777,268,-23,-41,21,-61,-56,-36
2020-11-06_02,2020-11-06,02,129,195,6,1600,2168,167,2001,13,-35,-47,22,-75,-67,-38
2020-11-06_03,2020-11-06,03,9934,18118,131,107463,117366,6133,111233,570,-26,-41,22,-64,-61,-38
2020-11-06_05,2020-11-06,05,3297,2543,27,25612,43937,1353,42584,169,-2,-8,12,-28,-39,-22
2020-11-06_06,2020-11-06,06,542,435,12,6162,6755,304,6451,44,1,8,12,-26,-26,-21
2020-11-06_07,2020-11-06,07,1127,1879,16,20881,11692,1393,10299,78,1,33,12,-26,-32,-27
2020-11-06_08,2020-11-06,08,1953,4752,40,28559,33730,1850,31880,177,3,6,12,-26,-38,-21
2020-11-06_09,2020-11-06,09,2592,1502,32,16738,39440,1512,37928,209,-6,4,12,-30,-36,-25
2020-11-06_10,2020-11-06,10,767,174,9,4532,8885,379,8506,53,0,-1,11,-30,-24,-23
2020-11-06_11,2020-11-06,11,697,1037,3,7379,9240,504,8736,60,2,-7,11,-27,-31,-20
2020-11-06_12,2020-11-06,12,2699,1370,26,12653,46684,2745,43939,234,-2,-17,13,-32,-45,-33
2020-11-06_13,2020-11-06,13,395,584,7,4340,8581,510,8071,42,3,-13,11,-26,-29,-23
2020-11-06_14,2020-11-06,14,76,45,3,749,1405,34,1371,8,-1,-21,10,-28,-31,-24
2020-11-06_15,2020-11-06,15,4508,796,40,15017,62196,1857,60339,180,-1,-24,15,-37,-46,-35
2020-11-06_16,2020-11-06,16,946,802,13,7450,15629,909,14720,122,-1,-21,13,-39,-47,-28
2020-11-06_17,2020-11-06,17,249,59,3,778,2335,116,2219,16,5,-13,11,-29,-46,-25
2020-11-06_18,2020-11-06,18,264,132,4,2101,4481,227,4254,15,-23,-36,18,-57,-50,-37
2020-11-06_19,2020-11-06,19,1423,628,34,8684,19513,1316,18197,159,-2,-17,12,-39,-45,-28
2020-11-06_20,2020-11-06,20,359,249,2,3477,7686,438,7248,46,2,13,9,-24,-29,-24
2020-11-06_21,2020-11-06,21,713,330,4,4196,7046,391,6655,35,-12,-43,19,-62,-42,-38
2020-11-06_22,2020-11-06,22,261,459,5,7561,2433,243,2190,17,-1,-29,12,-38,-29,-19
2020-11-07_0,2020-11-07,0,39811,41063,425,328891,532536,27743,504793,2634,-14,-6,13,-45,-43,-28
2020-11-07_01,2020-11-07,01,4437,4594,45,37812,51489,4406,47083,284,-29,-49,20,-68,-62,-34
2020-11-07_02,2020-11-07,02,117,202,7,1697,2181,168,2013,14,-44,-66,21,-82,-76,-45
2020-11-07_03,2020-11-07,03,11489,18226,108,108581,127629,6423,121206,610,-32,-42,21,-70,-65,-39
2020-11-07_05,2020-11-07,05,3815,2568,25,25682,47657,1476,46181,176,-9,8,10,-32,-38,-23
2020-11-07_06,2020-11-07,06,872,442,7,6422,7360,331,7029,45,-6,50,9,-30,-24,-22
2020-11-07_07,2020-11-07,07,1092,1914,35,21522,12108,1380,10728,77,-10,6,9,-36,-30,-17
2020-11-07_08,2020-11-07,08,2009,4781,29,28619,35649,1911,33738,188,-3,20,10,-30,-36,-22
2020-11-07_09,2020-11-07,09,2787,1532,30,17352,41583,1582,40001,214,-13,33,9,-35,-31,-24
2020-11-07_10,2020-11-07,10,688,178,4,4731,9370,403,8967,58,-3,22,9,-34,-27,-23
2020-11-07_11,2020-11-07,11,631,1045,8,7415,9827,521,9306,67,-4,21,10,-30,-22,-21
2020-11-07_12,2020-11-07,12,2618,1397,27,12892,49036,2856,46180,237,-6,8,8,-34,-40,-20
2020-11-07_13,2020-11-07,13,432,596,12,4445,8895,527,8368,43,-4,23,11,-32,-26,-24
2020-11-07_14,2020-11-07,14,152,45,0,749,1557,34,1523,8,-4,11,10,-33,-28,-24
2020-11-07_15,2020-11-07,15,4309,811,15,16001,65506,1935,63571,179,1,-9,11,-38,-39,-27
2020-11-07_16,2020-11-07,16,1054,816,14,7546,16573,1000,15573,124,-3,-18,14,-43,-50,-28
2020-11-07_17,2020-11-07,17,105,63,4,799,2415,113,2302,15,4,-13,10,-31,-53,-25
2020-11-07_18,2020-11-07,18,392,136,4,2175,4795,243,4552,16,-23,-44,18,-60,-53,-37
2020-11-07_19,2020-11-07,19,1363,663,35,8788,20737,1330,19407,169,-4,-17,12,-45,-46,-26
2020-11-07_20,2020-11-07,20,425,253,4,3513,8071,446,7625,56,-3,19,9,-31,-33,-23
2020-11-07_21,2020-11-07,21,773,337,7,4528,7480,397,7083,36,-23,-38,15,-70,-50,-37
2020-11-07_22,2020-11-07,22,251,464,5,7622,2618,261,2357,18,-7,-13,9,-41,-28,-22
2020-11-08_0,2020-11-08,0,32616,41394,331,335074,558636,29189,529447,2749,-36,-9,12,-53,-46,-25
2020-11-08_01,2020-11-08,01,3884,4629,35,38953,54197,4671,49526,304,-54,-50,19,-79,-67,-38
2020-11-08_02,2020-11-08,02,55,205,3,1758,2172,172,2000,14,-58,-70,19,-88,-80,-55
2020-11-08_03,2020-11-08,03,6318,18343,117,110001,132410,6875,125535,650,-50,-46,19,-79,-70,-41
2020-11-08_05,2020-11-08,05,3362,2574,6,25725,50970,1540,49430,185,-34,10,8,-39,-35,-18
2020-11-08_06,2020-11-08,06,504,451,9,6636,7641,346,7295,45,-26,46,7,-36,-22,-15
2020-11-08_07,2020-11-08,07,886,1916,2,22106,12408,1415,10993,81,-22,-14,9,-43,-38,-20
2020-11-08_08,2020-11-08,08,2360,4816,35,28740,37852,2030,35822,194,-26,26,8,-38,-42,-18
2020-11-08_09,2020-11-08,09,2479,1561,29,17938,43447,1700,41747,226,-29,7,8,-41,-37,-18
2020-11-08_10,2020-11-08,10,660,188,10,4951,9800,415,9385,62,-78,4,10,-53,-25,-23
2020-11-08_11,2020-11-08,11,502,1050,5,7498,10241,562,9679,69,-28,35,8,-35,-16,-15
2020-11-08_12,2020-11-08,12,2489,1413,16,13023,51378,2923,48455,237,-20,1,7,-40,-48,-18
2020-11-08_13,2020-11-08,13,584,596,0,4592,9331,527,8804,43,-32,37,9,-41,-32,-17
2020-11-08_14,2020-11-08,14,91,48,3,752,1642,46,1596,7,-34,42,8,-40,-25,-18
2020-11-08_15,2020-11-08,15,4601,826,15,16441,69652,2003,67649,186,-18,-13,10,-45,-43,-22
2020-11-08_16,2020-11-08,16,766,837,21,7677,17187,1003,16184,123,-36,2,13,-56,-49,-24
2020-11-08_17,2020-11-08,17,246,64,1,805,2654,118,2536,16,-30,5,8,-39,-43,-17
2020-11-08_18,2020-11-08,18,359,140,4,2305,5020,249,4771,16,-51,-44,16,-73,-61,-33
2020-11-08_19,2020-11-08,19,1083,676,13,9128,21467,1427,20040,177,-44,-19,13,-60,-50,-26
2020-11-08_20,2020-11-08,20,424,255,2,3579,8427,455,7972,55,-28,40,6,-36,-31,-12
2020-11-08_21,2020-11-08,21,781,341,4,4798,7987,437,7550,39,-80,-33,14,-80,-46,-45
2020-11-08_22,2020-11-08,22,182,465,1,7668,2753,275,2478,20,-59,-13,9,-52,-28,-31
2020-11-09_0,2020-11-09,0,25271,41750,356,345289,573334,30485,542849,2849,-10,-9,13,-35,-45,-29
2020-11-09_01,2020-11-09,01,2876,4678,49,39721,56256,4852,51404,312,-21,-25,18,-54,-53,-35
2020-11-09_02,2020-11-09,02,201,207,2,1863,2266,174,2092,15,-24,-35,17,-66,-61,-37
2020-11-09_03,2020-11-09,03,4777,18442,99,115630,131459,7084,124375,670,-24,-24,19,-58,-60,-37
2020-11-09_05,2020-11-09,05,2223,2595,21,25735,53162,1659,51503,195,-8,-7,10,-25,-41,-22
2020-11-09_06,2020-11-09,06,320,456,5,6760,7832,365,7467,46,-6,23,10,-24,-29,-21
2020-11-09_07,2020-11-09,07,538,1937,21,22310,12721,1479,11242,92,-5,5,11,-24,-33,-27
2020-11-09_08,2020-11-09,08,2025,4824,8,28978,39630,2143,37487,204,-5,12,10,-23,-38,-18
2020-11-09_09,2020-11-09,09,2244,1594,33,19116,44480,1776,42704,234,-6,-4,11,-26,-38,-24
2020-11-09_10,2020-11-09,10,314,197,9,5060,9996,424,9572,64,-3,1,11,-26,-27,-22
2020-11-09_11,2020-11-09,11,262,1057,7,7543,10451,590,9861,71,-5,6,10,-22,-30,-19
2020-11-09_12,2020-11-09,12,2153,1429,16,13264,53274,2998,50276,237,-7,-20,13,-28,-47,-34
2020-11-09_13,2020-11-09,13,625,602,6,4669,9872,561,9311,48,-4,7,10,-22,-30,-22
2020-11-09_14,2020-11-09,14,98,49,1,831,1660,45,1615,7,-8,-10,9,-24,-28,-23
2020-11-09_15,2020-11-09,15,3120,844,18,16875,72320,2140,70180,191,-8,-20,13,-33,-45,-35
2020-11-09_16,2020-11-09,16,730,844,7,7774,17813,1087,16726,119,-5,-5,11,-33,-47,-27
2020-11-09_17,2020-11-09,17,132,64,0,814,2777,129,2648,18,0,0,10,-25,-51,-24
2020-11-09_18,2020-11-09,18,443,144,4,2319,5445,272,5173,16,-17,-18,15,-47,-47,-36
2020-11-09_19,2020-11-09,19,1023,703,27,9652,21939,1490,20449,187,-7,-19,12,-36,-44,-28
2020-11-09_20,2020-11-09,20,327,268,13,3727,8593,466,8127,58,-4,18,9,-21,-31,-24
2020-11-09_21,2020-11-09,21,583,345,4,4950,8414,452,7962,41,-17,-53,17,-61,-42,-33
2020-11-09_22,2020-11-09,22,257,471,6,7698,2974,299,2675,24,-7,-30,12,-36,-36,-26
2020-11-10_0,2020-11-10,0,35098,42330,580,363023,590110,31604,558506,2971,-5,-6,13,-32,-43,-30
2020-11-10_01,2020-11-10,01,3659,4742,64,40737,58835,5040,53795,325,-16,-24,18,-52,-52,-36
2020-11-10_02,2020-11-10,02,127,218,11,1946,2299,176,2123,15,-24,-28,18,-66,-58,-38
2020-11-10_03,2020-11-10,03,10955,18571,129,122410,135505,7390,128115,708,-19,-16,19,-55,-58,-38
2020-11-10_05,2020-11-10,05,2763,2643,48,31362,50250,1800,48450,204,-5,1,11,-22,-39,-22
2020-11-10_06,2020-11-10,06,482,476,20,7213,7841,383,7458,47,-1,15,11,-20,-23,-21
2020-11-10_07,2020-11-10,07,1172,1976,39,22828,13336,1407,11929,92,7,25,10,-16,-27,-27
2020-11-10_08,2020-11-10,08,2430,4845,21,29230,41780,2235,39545,215,-1,10,11,-22,-37,-20
2020-11-10_09,2020-11-10,09,2223,1648,54,19451,46314,1824,44490,242,3,9,9,-17,-30,-24
2020-11-10_10,2020-11-10,10,485,206,9,5392,10140,429,9711,66,6,10,9,-19,-21,-23
2020-11-10_11,2020-11-10,11,504,1067,10,7599,10889,600,10289,75,1,11,10,-21,-27,-19
2020-11-10_12,2020-11-10,12,2608,1465,36,13521,55589,3042,52547,257,-4,-18,13,-26,-46,-34
2020-11-10_13,2020-11-10,13,746,628,26,4832,10428,576,9852,46,18,16,7,-10,-20,-23
2020-11-10_14,2020-11-10,14,42,56,7,834,1692,51,1641,7,-2,0,8,-22,-24,-23
